time,youtube_views,avg_youtube_views,Holidays,Access Control,Activity Monitoring,Anomaly Detection,Solution_APPLICATION WHITELISTING_Mentions,Solution_ATTACK TREE_Mentions,Solution_BEHAVIOR BASED DETECTION_Mentions,Solution_BLACKHOLING_Mentions,Solution_BLACKLISTING_Mentions,Blockchain,CAPTCHA,Solution_CODE SIGNING_Mentions,Solution_CONTINUOUS AUTHENTICATION_Mentions,Solution_Control Flow Integrity_Mentions,Cryptography/Encryption,Solution_DARKNET MONITORING_Mentions,Data Backups,Solution_DATA LEAKAGE DETECTION/PREVENTION_Mentions,Solution_DATA LOSS PREVENTION_Mentions,Solution_DATA PROVENANCE_Mentions,Solution_DECEPTION TECHNOLOGY_Mentions,Distributed Ledgers Technology,Solution_DYNAMIC ANALYSIS_Mentions,Solution_DYNAMIC RESOURCE MANAGEMENT_Mentions,Solution_FILE INTEGRITY MONITORING_Mentions,Solution_FORMAL VERIFICATION_Mentions,Game Theory,Solution_GRAPHICAL AUTHENTICATION_Mentions,Graphical Model,Solution_HONEYPOT_Mentions,Solution_HYPERGAME_Mentions,Solution_IDENTITY MANAGEMENT_Mentions,Solution_Identity-Based Encryption (IBE)_Mentions,Image Recognition,Solution_INTRUSION DETECTION/PREVENTION SYSTEM_Mentions,Solution_KEYSTROKE DYNAMICS_Mentions,Solution_LEAST PRIVILEGE_Mentions,Machine Learning/Deep Learning,Solution_MOVING TARGET DEFENSE_Mentions,Solution_MULTI FACTOR AUTHENTICATION_Mentions,Solution_MUTUAL AUTHENTICATION_Mentions,NLP/LLM,Solution_NETWORK SEGMENTATION_Mentions,Solution_ONE TIME PASSWORD_Mentions,Solution_PACKET FILTERING_Mentions,Solution_PASSWORD HASHING_Mentions,Solution_PASSWORD MANAGEMENT_Mentions,Solution_PATCH MANAGEMENT_Mentions,Penetration Testing,Privacy Preserving,Solution_PUBLIC KEY INFRASTRUCTURE_Mentions,Rank Correlation,Rate Limiting,Risk Assessment,SIEM,SSL/TLS,Sandboxing,Secure Boot,Session Management,Software Defined Network,Source Identification,Standardised Communication,Static Analysis,Solution_HIDDEN MARKOV MODEL_Mentions,Strong Authentication,Supply Chain Risk Management,Traffic Shaping,User Behaviour Analytics,VPN,Virtual Keyboards,Vulnerability Assessment,Vulnerability Management,Vulnerability Scanner,Mentions-Advanced persistent threat,Mentions-Account Hijacking,Mentions-Backdoor,Mentions-Botnet,Mentions-DDoS,Mentions-Disinformation/Misinformation,Mentions-Dropper,Mentions-Insider Threat,Mentions-Malware,Mentions-Password Attack,Mentions-Phishing,Mentions-Ransomware,Mentions-Session Hijacking,Mentions-Targeted Attack,Mentions-Trojan,Mentions-Vulnerability,Mentions-Zero-day,cluster_0_score,cluster_1_score,cluster_2_score,cluster_3_score,cluster_4_score,cluster_5_score,cluster_6_score,cluster_7_score,cluster_8_score,cluster_9_score,cluster_10_score,cluster_11_score,cluster_12_score,cluster_13_score,cluster_14_score,DDoS-ALL,Phishing-ALL,Ransomware-ALL,Password Attack-ALL,Account Hijacking-ALL,Trojan-ALL,Vulnerability-ALL,Zero-day-ALL,Advanced persistent threat-ALL,Malware-ALL,Disinformation/Misinformation-ALL,Targeted Attack-ALL,Brute Force Attack-ALL,Backdoor-ALL,Botnet-ALL,Cryptojacking-ALL,Mentions-Brute Force Attack,Mentions-Cryptojacking,Mentions-MITM,Mentions-DNS Spoofing,Mentions-Adversarial Attack,Mentions-Data Poisoning,Mentions-Deepfake,Mentions-Supply Chain,Mentions-IoT Device Attack,WAR/CONFLICT ALL,Solution_BLOCKCHAIN_Mentions,Solution_ACCESS CONTROL_Mentions,Solution_ENCRYPTION_Mentions,Solution_SUPPLY CHAIN RISK MANAGEMENT_Mentions,Solution_ML/DL_Mentions,Solution_ANOMALY DETECTION_Mentions,Solution_CRYPTOGRAPHY_Mentions,Solution_PENETRATION TESTING_Mentions,Solution_IDS/IPS_Mentions,Solution_STATIC ANALYSIS_Mentions,Solution_SESSION MANAGEMENT_Mentions,Solution_CAPTCHA_Mentions,Solution_RATE LIMITING_Mentions,Solution_GRAPHICAL MODEL_Mentions,Solution_SOFTWARE DEFINED NETWORK_Mentions,Solution_GAME THEORY_Mentions,Solution_TRAFFIC SHAPING_Mentions,Solution_RANK CORRELATION_Mentions,Solution_STRONG AUTHENTICATION_Mentions,Solution_SSL/TLS_Mentions,Solution_HTTPS_Mentions,Solution_DATA SANITIZATION_Mentions,Solution_OUTLIER DETECTION_Mentions,Solution_ADVERSARIAL TRAINING_Mentions,Solution_TRUSTWORTHY AI_Mentions,Solution_Bayesian Network_Mentions,Solution_SPLIT MANUFACTURING_Mentions,Solution_VULNERABILITY MANAGEMENT_Mentions,Solution_VPN_Mentions,Solution_PRIVACY PRESERVING_Mentions,Solution_SECURE BOOT_Mentions,Solution_MERKLE SIGNATURE_Mentions,Solution_LIVENESS DETECTION_Mentions,Solution_3D FACE RECONSTRUCTION_Mentions,Solution_BIOMETRICS_Mentions,Solution_DIGITAL WATERMARK_Mentions,Solution_DATA BACKUPS_Mentions,Solution_DATA AUGMENTATION_Mentions,Solution_DIMENSIONALITY REDUCTION_Mentions,Solution_DEFENSIVE DISTILLATION_Mentions,Solution_RRAM_Mentions,Solution_SPATIAL SMOOTHING_Mentions,Solution_NOISE INJECTION_Mentions,Solution_TAINT ANALYSIS_Mentions,Solution_USER BEHAVIOR ANALYTICS_Mentions,Solution_RISK ASSESSMENT_Mentions,Solution_SANDBOXING_Mentions,Solution_VIRTUAL KEYBOARDS_Mentions,Solution_DYNAMIC BINARY INSTRUMENTATION_Mentions,Solution_DNSSEC_Mentions,Solution_CERTIFICATE PINNING_Mentions,Solution_SECURE SIMPLE PAIRING_Mentions,Solution_VULNERABILITY ASSESSMENT_Mentions,Solution_SIEM_Mentions,Solution_STANDARDIZED COMMUNICATION_Mentions,Solution_VULNERABILITY SCANNER_Mentions,Solution_PASSWORD STRENGTH METERS_Mentions,Solution_PASSWORD POLICY_Mentions,Solution_ACTIVITY MONITORING_Mentions,Solution_DISTRIBUTED LEDGERS_Mentions,Solution_SOURCE IDENTIFICATION_Mentions,Solution_IMAGE RECOGNITION_Mentions,Solution_NLP/LLM_Mentions
2021-04,6000215327,166672648,58,11.48214286,43.92857143,62.94642857,0,6,0,12,0,71.875,0.517857143,0,5,5,22.28571429,0,2.875,0,0,22,1,5.303571429,15,0,0,23,18.83928571,0,14.91071429,28,0,19,18,38.30357143,6.785714286,0,3,3677.517857,15,20,24,243.625,7,8,1,1,2,0,2.178571429,23.35714286,23,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,12,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,9,0,47,34,286,166,0,6,970,91,120,42,2,10,32,26187,15,0,17,31,0,0,0,0,1,0,4,0,0,1,10,9,0,274,256,150,240,39,319,123,37,1612,0,8,0,75,185,38,19,3,58,0,100,13,72,34,90,118292,1238,363,1146,4,653,161,706,20,456,29,1,33,1,5,70,46,0,3,0,48,16,3,15,8,4,19,0,8,31,229,10,0,7,0,212,10,3,3,7,0,8,0,1,9,0,257,2,0,0,6,0,0,31,15,0,2,0,1,0,30,0,16,72
2021-05,6000215327,166672648,80,11.48214286,43.92857143,62.94642857,0,1,0,15,4,71.875,0.517857143,0,3,6,22.28571429,0,2.875,5,2,1,0,5.303571429,44,0,0,23,18.83928571,6,14.91071429,30,0,28,44,38.30357143,6.785714286,4,7,3677.517857,24,14,79,243.625,1,4,0,2,2,1,2.178571429,23.35714286,27,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,10,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,16,0,51,123,289,113,0,54,1290,137,197,49,0,16,28,40718,23,0,9,9,10,0,0,0,18,0,47,0,0,0,0,9,4,303,330,75,238,113,201,37,0,1094,0,40,0,148,37,37,29,0,61,5,111,18,54,35,69,200064,1494,344,1291,15,783,283,703,3,419,84,1,25,0,0,58,49,1,0,3,23,95,0,12,22,0,21,0,0,4,273,3,0,6,0,383,13,2,26,11,0,12,0,0,6,0,181,2,0,0,6,0,0,23,6,0,11,0,1,1,42,5,23,118
2021-06,6000215327,166672648,24,11.48214286,43.92857143,62.94642857,0,0,0,5,2,71.875,0.517857143,1,11,2,22.28571429,0,2.875,0,1,24,4,5.303571429,9,0,0,36,18.83928571,2,14.91071429,22,0,25,28,38.30357143,6.785714286,0,4,3677.517857,21,20,55,243.625,3,2,5,0,0,0,2.178571429,23.35714286,22,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,17,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,21,2,76,134,402,193,4,35,1329,29,224,57,0,18,26,54250,11,0,9,18,0,0,0,0,36,0,45,9,0,0,10,9,41,194,205,37,128,112,303,79,0,1142,2,119,37,77,37,0,18,8,33,0,201,20,70,41,93,77357,1452,354,1124,9,956,281,757,21,661,41,0,23,1,2,56,91,2,0,2,22,23,0,11,39,2,34,0,7,27,274,2,0,19,0,328,0,2,22,21,0,5,0,0,7,0,186,5,0,0,15,0,0,9,9,0,11,4,0,0,42,5,11,54
2021-07,6000215327,166672648,30,11.48214286,43.92857143,62.94642857,0,4,0,2,1,71.875,0.517857143,1,0,0,22.28571429,0,2.875,0,0,0,0,5.303571429,25,2,2,9,18.83928571,3,14.91071429,27,9,13,30,38.30357143,6.785714286,0,1,3677.517857,12,2,35,243.625,0,11,1,0,7,0,2.178571429,23.35714286,20,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,4,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,19,2,68,79,320,177,0,10,1151,69,127,50,0,18,58,36931,18,6,0,17,0,0,19,0,36,0,31,0,9,0,0,9,2,419,293,187,349,39,347,229,1,1450,0,339,38,74,112,37,30,3,42,6,224,14,62,40,84,85230,1323,245,1245,6,787,178,678,11,438,40,0,17,0,0,59,34,0,0,4,37,41,9,13,45,2,19,0,0,24,237,0,0,5,0,240,4,4,6,9,0,0,0,2,4,0,214,2,0,0,1,0,0,25,19,0,3,1,0,6,28,2,14,74
2021-08,6000215327,166672648,26,11.48214286,43.92857143,62.94642857,0,4,0,12,1,71.875,0.517857143,2,8,6,22.28571429,0,2.875,0,0,1,2,5.303571429,16,0,0,14,18.83928571,0,14.91071429,38,0,8,14,38.30357143,6.785714286,9,0,3677.517857,22,28,29,243.625,0,8,1,7,0,10,2.178571429,23.35714286,16,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,26,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,10,2,14,103,190,261,0,38,801,52,81,66,0,22,24,33095,11,9,0,18,10,10,18,0,27,0,9,0,0,9,0,9,1,160,375,37,307,150,154,1,0,1279,0,47,75,77,259,0,17,0,44,6,114,9,115,9,68,164316,1117,295,1044,0,653,174,642,14,435,66,0,35,2,0,58,31,0,0,4,32,42,1,2,19,0,25,0,6,4,197,0,0,2,0,217,4,0,14,10,0,30,1,2,4,0,242,0,0,0,2,0,0,11,7,0,0,0,0,2,33,8,28,76
2021-09,6000215327,166672648,31,11.48214286,43.92857143,62.94642857,0,9,0,5,0,71.875,0.517857143,1,12,9,22.28571429,0,2.875,1,0,5,0,5.303571429,13,2,0,23,18.83928571,0,14.91071429,11,0,26,16,38.30357143,6.785714286,0,0,3677.517857,19,14,55,243.625,0,7,3,0,1,0,2.178571429,23.35714286,11,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,9,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,25,1,28,49,264,148,0,10,834,51,158,75,1,13,23,22129,9,23,0,28,0,0,0,0,17,0,32,25,0,0,0,13,81,156,194,113,314,116,456,41,0,1105,1,206,0,114,75,37,20,11,53,0,87,5,39,14,51,117551,1117,219,925,4,616,169,602,13,428,17,0,9,0,1,60,45,0,0,0,14,13,2,7,10,0,25,0,5,13,178,4,0,1,0,265,3,3,8,20,0,7,0,0,1,0,231,2,2,0,0,0,0,14,1,0,2,0,0,0,45,2,15,40
2021-10,6000215327,166672648,28,11.48214286,43.92857143,62.94642857,0,12,0,12,0,71.875,0.517857143,1,8,7,22.28571429,0,2.875,4,0,7,0,5.303571429,9,0,0,10,18.83928571,0,14.91071429,4,0,8,16,38.30357143,6.785714286,6,4,3677.517857,12,12,26,243.625,0,1,0,0,3,0,2.178571429,23.35714286,10,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,6,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,34,0,21,60,218,180,0,29,690,33,110,40,0,28,13,24971,30,9,0,10,0,0,30,0,9,0,9,0,0,0,0,0,54,307,345,262,292,185,226,76,0,1651,0,223,0,38,149,0,13,3,26,0,163,2,88,19,65,74031,706,142,895,0,509,148,451,29,275,30,0,24,1,0,21,22,0,2,2,32,38,4,2,7,1,9,3,0,37,166,2,0,0,2,107,0,6,13,7,0,0,0,0,3,0,173,4,0,1,0,0,0,18,0,0,0,0,0,0,28,6,15,48
2021-11,6000215327,166672648,26,11.48214286,43.92857143,62.94642857,0,0,0,17,1,71.875,0.517857143,0,12,3,22.28571429,0,2.875,1,0,1,0,5.303571429,16,0,0,28,18.83928571,0,14.91071429,15,0,15,12,38.30357143,6.785714286,1,0,3677.517857,15,2,37,243.625,0,2,0,0,0,0,2.178571429,23.35714286,14,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,0,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,15,0,75,58,235,162,0,14,761,59,110,69,0,8,7,26015,7,5,10,27,0,0,0,0,18,0,0,0,0,0,0,13,77,377,331,1,466,297,305,1,37,1571,0,340,0,37,185,0,8,0,52,8,138,7,73,30,70,78927,910,172,717,6,585,113,498,4,300,39,1,22,0,0,40,34,1,1,4,18,15,0,10,19,0,22,0,3,12,182,0,0,8,0,168,0,0,20,0,1,6,0,3,8,0,195,4,0,0,9,0,0,28,0,0,2,1,0,1,46,0,18,93
2021-12,6000215327,166672648,68,11.48214286,43.92857143,62.94642857,0,0,0,19,1,71.875,0.517857143,0,0,4,22.28571429,0,2.875,0,0,3,0,5.303571429,8,2,0,28,18.83928571,0,14.91071429,52,0,23,40,38.30357143,6.785714286,2,0,3677.517857,12,22,43,243.625,0,4,2,0,6,0,2.178571429,23.35714286,19,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,15,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,19,0,25,80,260,324,0,26,908,55,127,51,1,7,24,26582,9,9,0,2,9,0,0,0,9,0,6,0,0,0,0,0,0,234,403,111,278,78,891,74,0,1648,0,158,0,2,223,37,17,2,27,1,94,9,82,30,55,107612,1142,249,1076,4,716,101,569,0,369,33,6,26,2,0,26,56,0,3,4,24,40,1,13,15,0,23,0,0,21,207,0,0,5,0,165,1,2,19,10,0,18,0,0,6,0,250,3,0,0,1,0,0,10,8,0,2,0,0,1,50,6,13,58
2022-01,2485136223,69031561.75,62,13,52,77,0,4,0,0,1,96,1,0,1,0,45,0,5,0,0,2,0,11,57,0,0,7,24,0,13,11,0,0,0,27,8,2,0,3517,0,1,2,243,1,0,0,0,0,1,2,14,0,747,38,6902,1,3,0,0,0,1,25,4,7,0,0,5,0,0,0,0,16,1,1,66,27,15,386,7,366,13,5,37,8,17,9,1,23,2924,4248,336,112,8,120,0,10,10,10,219,0,69,0,10,11,20,43,41,204,289,76,286,114,412,111,0,1089,0,53,37,148,37,0,11,2,26,0,81,5,59,48,97,160187,1522,171,917,9,619,84,469,1,298,13,0,15,4,0,61,18,0,2,2,34,18,8,1,2,0,12,0,2,8,218,0,0,17,0,202,5,0,13,10,0,15,0,0,2,0,188,5,0,0,2,0,0,12,0,0,4,0,8,0,61,2,19,55
2022-02,2630999410,73083316.94,32,15,55,86,0,4,0,0,1,107,1,0,1,0,50,0,6,0,1,2,0,12,59,0,0,7,26,0,14,14,1,1,0,32,10,2,0,3861,0,1,2,267,1,0,1,0,0,1,3,19,0,783,38,7177,1,3,1,0,1,2,25,4,8,0,0,5,0,0,0,0,16,1,1,68,30,16,412,8,403,14,7,49,8,20,14,1,23,3003,4557,340,60,9,74,0,0,23,0,10,0,50,0,20,19,0,28,8,200,140,2,219,78,133,16,0,1235,1,163,0,152,74,0,16,0,9,0,117,0,30,18,60,564347,690,194,773,3,472,125,442,3,308,37,0,0,0,0,47,36,3,0,0,24,18,1,6,23,0,10,5,2,21,165,1,0,4,0,114,9,1,5,3,0,4,0,0,0,0,143,1,0,0,0,0,0,4,1,0,0,0,4,0,28,0,6,21
2022-03,3273568961,90932471.14,27,10,50,61,0,4,0,0,1,69,0,0,1,0,29,0,5,0,1,1,0,10,42,0,0,5,19,0,11,4,1,0,0,22,5,2,0,3041,0,1,2,187,1,0,0,0,0,0,3,10,0,687,33,6486,0,3,0,0,1,1,23,2,6,0,0,3,0,0,0,0,14,1,1,61,28,11,354,2,291,8,3,20,3,12,5,0,21,2754,3866,318,31,5,36,0,0,89,10,17,0,33,9,25,4,0,54,90,283,243,1,250,224,381,75,0,1313,0,143,0,150,111,0,20,1,39,0,94,2,44,9,67,635848,970,144,859,4,574,118,439,6,337,17,0,64,0,5,30,59,0,0,0,21,18,2,10,17,1,11,0,3,7,233,1,0,3,0,231,0,0,13,5,0,0,0,0,4,0,194,3,0,0,1,0,0,32,0,0,1,0,0,0,33,5,5,29
2022-04,3632990349,100916398.6,59,10,43,46,0,1,0,0,0,57,0,0,1,0,28,0,5,0,1,1,0,8,39,0,0,0,19,0,6,5,0,0,0,19,5,1,0,2560,0,1,1,168,1,0,1,0,0,1,1,9,0,574,31,5731,0,2,0,0,1,0,22,3,7,0,0,3,0,0,0,0,12,1,0,54,24,7,300,1,238,10,4,19,5,7,4,0,17,2533,3433,300,45,11,36,39,2,5,0,27,0,9,0,48,7,20,47,80,312,138,74,175,2,308,38,4,1158,0,110,37,113,185,0,16,2,45,0,102,12,87,3,63,531636,757,162,748,1,541,128,392,9,205,18,5,4,1,1,46,42,0,2,0,23,42,0,4,25,5,11,0,3,18,233,0,0,9,0,118,7,1,6,2,0,3,0,0,2,0,148,0,0,0,0,0,0,7,1,0,8,0,5,4,30,1,10,57
2022-05,3069430291,85261952.53,87,10,40,45,0,3,0,0,0,47,0,0,1,0,17,0,3,0,1,0,0,6,38,0,0,2,19,0,10,6,1,1,0,24,4,2,0,2822,0,0,1,172,1,0,0,0,0,1,3,5,0,603,29,5896,0,2,0,0,1,1,23,2,5,0,0,4,0,0,0,0,14,1,0,56,28,11,304,3,243,8,2,21,4,10,6,0,18,2500,3478,311,9,9,21,10,10,59,0,16,0,27,9,68,0,0,9,13,256,188,78,115,334,446,259,1,1535,78,209,38,222,75,0,18,7,23,2,81,11,105,21,62,538150,784,215,870,0,644,177,464,0,318,23,0,0,0,0,14,57,0,1,0,9,30,3,3,9,1,12,0,1,2,222,0,0,4,0,162,3,1,13,18,0,1,0,0,2,0,144,0,0,0,0,0,0,11,0,0,3,0,0,0,38,6,4,30
2022-06,3714266917,103174081,38,8,46,43,0,2,0,0,0,53,1,0,1,0,24,0,3,0,0,0,0,9,39,0,0,3,12,0,10,3,1,0,0,20,5,1,0,2718,0,0,2,183,0,0,1,0,0,1,3,7,0,669,34,6328,0,0,0,0,1,1,20,2,5,0,0,2,0,0,0,0,13,1,1,54,30,12,319,2,246,9,3,19,4,7,4,1,19,2706,3605,314,9,18,95,0,0,0,10,8,0,34,10,49,9,9,0,6,401,306,37,359,66,591,56,0,1251,4,148,37,225,222,1,10,0,22,0,227,12,167,13,59,493858,1101,198,1085,2,774,252,563,0,387,36,1,0,1,0,27,45,0,5,1,29,19,10,16,17,3,14,7,2,7,252,3,0,0,0,121,0,1,17,10,0,1,0,4,1,0,181,0,5,8,2,0,0,12,0,1,0,0,2,1,36,2,6,61
2022-07,9261648272,257268007.6,53,5,38,33,0,2,0,0,0,32,0,0,1,0,11,0,3,0,0,0,0,4,31,0,0,2,10,0,8,3,0,0,0,18,2,1,0,2016,0,0,2,138,1,0,0,0,0,0,1,4,0,502,28,5019,0,0,0,0,1,1,17,2,3,0,0,2,0,0,0,0,9,1,0,41,25,8,264,2,204,7,1,12,3,8,4,0,14,2183,2795,282,9,9,63,0,0,0,0,44,0,18,0,40,0,0,0,9,424,200,3,526,1,302,2,0,1428,0,108,0,150,39,1,8,0,21,0,147,15,70,10,51,505282,955,209,862,0,596,149,451,8,323,36,0,19,2,0,28,67,3,3,1,20,20,0,3,10,0,31,2,5,8,220,0,0,5,0,216,5,1,8,15,0,1,0,1,3,0,138,3,0,0,0,0,2,10,5,0,7,0,0,0,46,0,7,50
2022-08,5831434035,161984278.8,26,10,36,41,0,1,0,0,0,53,0,0,1,0,18,0,3,0,0,1,0,7,31,0,0,3,16,0,8,3,0,0,0,15,3,2,0,2328,0,1,2,154,0,0,0,0,0,0,2,7,0,502,33,4983,0,0,1,0,0,1,20,1,6,0,0,2,0,0,0,0,10,1,0,33,24,5,261,3,209,8,3,13,3,8,3,1,16,2277,2936,265,26,30,25,0,0,0,0,3,0,27,0,50,9,0,1,48,352,251,75,368,42,124,1,0,1121,1,145,37,90,38,0,16,12,26,0,142,9,61,18,75,559863,1136,168,940,4,606,181,546,11,313,2,0,0,0,0,34,37,0,2,1,13,33,0,8,29,2,17,0,2,13,280,1,0,12,0,122,2,2,9,10,0,0,0,1,0,0,195,1,0,0,4,0,0,20,0,1,8,0,0,4,34,3,9,56
2022-09,7309768441,203049123.4,30,6,36,49,0,1,0,0,1,54,0,0,1,0,15,0,2,0,1,0,0,7,36,0,0,2,9,0,10,3,0,0,0,14,4,2,0,2357,0,0,2,145,1,0,0,0,0,0,0,5,0,531,33,4992,0,0,0,0,0,1,22,3,2,0,0,2,0,0,0,0,12,1,0,40,23,5,243,2,203,6,3,13,1,7,2,0,14,2283,2891,270,27,28,27,0,10,30,0,36,0,0,9,19,9,0,19,48,274,154,0,263,56,278,77,0,697,1,23,0,5,38,0,14,6,21,0,157,4,85,9,68,579777,1092,193,1074,2,646,158,603,0,412,28,0,12,1,0,53,33,0,1,1,5,22,0,5,32,3,23,3,2,20,322,0,0,0,0,138,0,1,21,5,0,1,0,0,25,0,162,0,3,0,1,0,0,19,7,0,7,0,0,0,40,6,7,49
2022-10,10937324451,303814568.1,43,14,55,85,0,4,0,0,1,105,1,0,1,0,49,0,6,0,1,2,0,12,59,0,0,7,26,0,14,13,1,1,0,30,10,2,0,3837,0,1,2,263,1,0,1,0,0,1,3,18,0,783,38,7165,1,3,1,0,1,2,25,4,8,0,0,5,0,0,0,0,16,1,1,69,30,17,413,8,399,14,7,50,7,19,14,1,23,2999,4546,341,24,0,56,10,11,19,0,18,0,46,8,30,19,10,12,6,100,161,78,127,82,88,38,0,759,1,59,0,39,39,74,12,19,23,2,188,6,117,47,107,582837,1227,209,998,0,692,147,458,19,416,18,0,11,0,2,38,48,0,3,1,23,34,0,5,21,0,29,1,2,4,250,0,1,3,0,202,2,0,11,5,0,14,0,0,6,0,128,0,0,3,2,9,0,15,3,0,0,0,0,1,49,5,8,55
2022-11,9254734690,257075963.6,28,4,26,31,0,1,0,0,0,30,0,0,1,0,11,0,3,0,0,0,0,4,19,0,0,1,9,0,9,2,0,0,0,15,3,1,0,1758,0,0,2,98,1,0,0,0,0,0,1,6,0,348,20,3556,0,1,0,0,1,0,13,2,3,0,0,2,0,0,0,0,6,1,0,31,17,7,202,3,163,4,2,10,0,8,4,0,7,1511,2037,198,18,27,36,10,0,10,10,37,0,9,18,30,0,40,10,96,308,206,42,410,75,8,3,0,1115,37,28,0,85,76,0,10,14,16,0,158,11,57,111,93,543755,1295,181,1066,1,932,198,604,17,424,53,0,13,0,0,41,30,0,0,2,25,34,4,1,32,0,4,0,7,3,384,10,0,0,0,157,0,1,7,7,3,13,0,3,14,0,150,1,0,0,8,0,0,22,0,0,6,0,0,5,37,5,14,40
2022-12,20959855188,582218199.7,54,7,32,40,0,2,0,0,0,36,0,0,1,0,13,0,3,0,1,0,0,7,28,0,0,0,10,0,6,2,0,1,0,17,3,2,0,1975,0,1,2,112,1,0,0,0,0,0,1,6,0,439,24,4330,0,1,0,0,1,1,13,2,4,0,0,2,0,0,0,0,9,1,0,37,16,3,212,1,163,8,3,14,1,4,1,0,20,1692,2314,196,9,39,44,19,30,0,0,28,30,18,39,10,59,19,17,7,122,138,38,242,2,86,3,0,991,0,55,37,76,115,0,28,11,43,0,174,8,84,55,101,531207,1434,228,1072,13,999,219,598,5,586,24,1,43,2,1,54,65,0,1,3,43,43,0,7,27,6,36,0,8,8,375,4,6,1,0,176,0,0,29,12,0,0,0,0,5,0,282,5,0,0,0,0,0,22,4,0,0,0,0,1,60,6,20,80
2023-01,8631025104,239750697.3,78,13,50,80,0,3,0,0,0,114,1,0,2,0,41,1,5,0,0,0,0,6,57,1,0,5,28,0,21,11,0,8,0,31,9,2,1,4351,0,1,0,317,0,0,0,0,1,0,2,20,2,815,30,6681,1,2,0,1,0,5,37,1,7,0,0,1,0,0,3,0,19,0,0,61,18,7,389,5,421,7,5,45,9,34,20,4,27,2649,4075,361,71,83,176,10,23,37,20,92,70,65,135,60,105,97,33,24.68939394,117.469697,97.54545455,36.3030303,130.4318182,68.92424242,118.3106061,22.59090909,0.742424242,603.9848485,3.371212121,125.6136364,9.5,42.78030303,57.63636364,7.356060606,16.1969697,2.553030303,33.11363636,1.098484848,40.15909091,2.840909091,17.53030303,14.89393939,37.54545455,104251.4924,448.1287879,231.6969697,766.8181818,3.121212121,296.2045455,94.46969697,516.4469697,9.303030303,259.8257576,25.53787879,0.787878788,20.56060606,0.939393939,1.575757576,33.60606061,37.43939394,0.348484848,0.992424242,2.272727273,25.74242424,17.43939394,0.962121212,5.340909091,6.356060606,0.265151515,16.3030303,1.106060606,2.053030303,12.96212121,139.25,1.757575758,0.181818182,5.015151515,0.159090909,211.4621212,3.545454545,1.166666667,4.431818182,6.553030303,0.136363636,4.757575758,0.151515152,0.727272727,4.810606061,0.166666667,151.5,1.856060606,0.757575758,0.560606061,3.825757576,0.287878788,0.401515152,14.52272727,5.704545455,0.265151515,3.651515152,0.21969697,0.742424242,1.060606061,16.21969697,1.818181818,8.007575758,25.65151515
